0,-921.1830089529575
1,-1489.644277512045
2,-1050.8264165840712
3,-1294.744432139252
4,-1263.9933708286658
5,-1135.1308335567626
6,-1189.796928649826
7,-967.4270590226782
8,-1064.8265420542168
9,-1568.5809592893745
10,-1396.0633307104995
11,-1446.2557907201237
12,-1771.422787739249
13,-1329.7611181495868
14,-1151.5545730730041
15,-1172.5858187308456
16,-1329.2281466969284
17,-1656.8750270754483
18,-1311.3343727999902
19,-1506.2157976416877
20,-1328.536967667577
21,-1311.2291512370962
22,-1037.4960122802238
23,-1154.8275676484377
24,-1037.8972218592405
25,-1388.1017609026962
26,-1569.3517938904843
27,-1421.9254006026015
28,-1300.9998663644246
29,-1802.8955124398408
30,-1167.8521932373242
31,-1175.5978344619616
32,-1566.5748662300186
33,-907.4008277296231
34,-1031.5574449160265
35,-1355.6802055417945
36,-1075.7671540977412
37,-1249.5494730626194
38,-955.5950639454263
39,-1094.0349000950364
40,-1060.6799048986993
41,-1035.9021519704024
42,-1168.7440998312507
43,-1341.3882926904046
44,-1284.9710248306656
45,-1069.3754031479693
46,-971.6691250703528
47,-1187.0158675125822
48,-1017.0616086679192
49,-1170.9416572543712
50,-866.187987792997
51,-1825.8616636415538
52,-1315.1778830940495
53,-1428.6511886176786
54,-1347.3691127308718
55,-1227.1745069515562
56,-1613.9729143347715
57,-1166.2381712259023
58,-1477.1463319813167
59,-1320.7141051849449
60,-1024.0713674142662
61,-1658.5807363183962
62,-1070.2874297353003
63,-1189.1888927139134
64,-1235.2182049552955
65,-1787.1682132744943
66,-1838.3173056308258
67,-1828.8979017870342
68,-1369.3769726883659
69,-1653.132012174461
70,-1341.2095510680197
71,-1471.3147941313011
72,-1605.4937244497646
73,-1534.9569535110843
74,-1538.5963861972957
75,-1553.0820000429424
76,-1478.1910512516088
77,-1599.4011733787088
78,-1442.6609036211203
79,-1477.052685173508
80,-1512.0650422061478
81,-1510.1633894255967
82,-1497.0954755289274
83,-1533.2959044140848
84,-1491.3927723901188
85,-1506.084501472165
86,-1498.6771590428477
87,-1469.3357891418573
88,-1331.6719351510626
89,-1491.130283057114
90,-1495.9114950303235
91,-1474.5048743630866
92,-1494.109286893071
93,-1508.5967685851285
94,-1409.636854616096
95,-1496.4334883138808
96,-1514.9029672040908
97,-1518.9894698918301
98,-1489.0104316732406
99,-1509.640583553159
100,-1475.075981807445
101,-1520.9557652021167
102,-1540.5665220719509
103,-1643.4502920708662
104,-1551.0390828281068
105,-1541.4494449510537
106,-1513.9246130745812
107,-1508.070046949918
108,-1520.3806055108807
109,-1519.8640131162888
110,-1510.3120544508668
111,-1502.3901850011032
112,-1450.1843267928512
113,-1486.023449257785
114,-1507.6617929427855
115,-1509.5353361755947
116,-1373.0552669998908
117,-1485.5277407576182
118,-1554.0911217560852
119,-1402.534402850609
120,-1472.3130037517026
121,-1467.6194670686261
122,-1505.0623077488717
123,-1500.2367410747704
124,-1303.085812987657
125,-1488.2136718802928
126,-1473.2725985147827
127,-1527.7351715039297
128,-1491.3785337550796
129,-1521.7261294722648
130,-1520.257354915602
131,-1530.7386356993331
132,-1450.944066481348
133,-1516.0400603893709
134,-1511.4868137650499
135,-1512.9164081726492
136,-1407.4316558348796
137,-1517.2721427293513
138,-1535.0609429617252
139,-1535.7228778794874
140,-1431.8244926322225
141,-1522.829350267945
142,-1334.4215951291862
143,-1470.2877362244706
144,-1504.5277555189878
145,-1009.8071150144016
146,-1440.0548619924605
147,-1494.1364425616248
148,-1475.3371844955711
149,-1428.2778147270737
150,-1489.152163684269
151,-1500.7333219760073
152,-1467.5787484265068
153,-1458.9097871612648
154,-1445.7353823953747
155,-1474.8150695679137
156,-1335.8275768914355
157,-1498.1879901990035
158,-1542.0789201554942
159,-1534.9846312745535
160,-1164.487053020317
161,-1465.8382761372736
162,-1537.655461981318
163,-1496.382495663164
164,-1530.4079529202006
165,-1490.0104810520609
166,-1507.0682496955108
167,-1441.9213537182186
168,-1372.0253133879798
169,-1536.3573659210003
170,-1474.801678384849
171,-1486.9916702493003
172,-1449.5220206676586
173,-1531.584495926626
174,-1479.3693705040962
175,-1403.0009842548955
176,-1195.482887426856
177,-1475.704457196312
178,-1476.2103817510365
179,-1288.3048535092341
180,-1502.4349455320146
181,-1414.4276875114595
182,-1522.5381765436096
183,-1529.711355142493
184,-1410.36380162979
185,-1381.1569292250852
186,-1322.2565150567393
187,-1473.998212258331
188,-1451.6527815210463
189,-1404.4169531995574
190,-1473.3744150183984
191,-1497.7194716057102
192,-667.4629727670128
193,-1520.4592709617452
194,-1524.8290539222342
195,-1511.0874177397097
196,-1472.2731609516059
197,-1398.3789540459215
198,-1478.1038742261483
199,-1555.3229953845807
200,-1492.584054683895
201,-911.8141178367318
202,-1548.3833996163494
203,-1499.779311128607
204,-1469.8132386168452
205,-1434.1838523268184
206,-1513.9883276257492
207,-1556.9346163431157
208,-1484.642651271371
209,-1500.175427965743
210,-1462.1554465636334
211,-1506.8147961775785
212,-1504.9490169416438
213,-1513.0641695037245
214,-1267.0162872782512
215,-1507.3298190395992
216,-1460.7105707866633
217,-1315.4605395276708
218,-1622.9506766341567
219,-1486.2802807001322
220,-1508.493635474902
221,-1621.818494717406
222,-1519.451742068367
223,-1473.6195619185303
224,-1509.121550950735
225,-1686.230964613595
226,-1517.1940015025084
227,-1523.8979716080244
228,-1586.4322923978382
229,-1497.9965963615912
230,-952.1381191682569
231,-1513.647751632696
232,-1437.3678176590427
233,-1503.590771351923
234,-1555.1722409125837
235,-1391.7505698579796
236,-1133.4193155686623
237,-1510.8031126696217
238,-1602.152255798553
239,-1510.3676127917124
240,-1362.574874112721
241,-1543.0252522064434
242,-1496.984425924649
243,-1497.5814384987243
244,-1502.40798589239
245,-851.009801578171
246,-1364.2531778728626
247,-1366.4486571259163
248,-1375.5241041596933
249,-1485.4974410450345
250,-1524.980722913978
251,-1280.3430123555415
252,-1394.862873798759
253,-1378.5814475140987
254,-1383.978323180596
255,-1258.7639845745275
256,-1517.1267479903486
257,-1265.4891150184162
258,-1518.4246330547276
259,-1523.540551161575
260,-1532.9915371051616
261,-1267.2344988031653
262,-1332.1622106769635
263,-1362.7003484688428
264,-1039.9279585456477
265,-1315.3650571868832
266,-1278.8113374735206
267,-1291.6164863491058
268,-1510.267476362627
269,-1291.8155573297167
270,-1338.2312014931324
271,-1312.8316124506302
272,-1329.3771415216693
273,-1346.6698815815841
274,-1353.6837958072185
275,-1518.0242735914726
276,-1258.1693441617103
277,-327.6304869124749
278,-19.15001631263851
279,-1508.3431199609745
280,-1512.6601893956306
281,-1334.4182322373933
282,-1364.019697838127
283,-1146.1844404257781
284,-1273.0854133280714
285,-1344.8764318258945
286,-1321.0220110174646
287,-1513.8076227726642
288,-1364.079682243473
289,-1355.7656705611757
290,-1502.6560568127884
291,-1240.6365634425692
292,-1074.6351216827575
293,-1326.4761788892124
294,-1369.0502737710085
295,-1308.3688208924737
296,-1251.022837085634
297,-1303.2734063470305
298,-1207.4652526220016
299,-1283.5169524386704
300,-1108.7454150344504
301,-1200.8446830317866
302,-1224.0133128336952
303,-1172.8552785764628
304,-1510.0532726163146
305,-1511.5099875274339
306,-1192.8380131016086
307,-1195.7400801242245
308,-1179.7284526568587
309,-1512.6690607741834
310,-1240.4777589850935
311,-1517.3340365768388
312,-1462.7353196005056
313,-1503.3770780782713
314,-1175.4271946864324
315,-1194.0427045181777
316,-1171.1586303873773
317,-1241.3164388133757
318,-1515.0961756195795
319,-1145.8848758266035
320,-1155.469737991379
321,-1153.0978531876876
322,-1518.1180974030485
323,-1224.3561263774761
324,-674.401390832038
325,-1198.1402668869391
326,-1172.1378777965217
327,-1236.5021363377948
328,-1200.103216739234
329,-1505.2165930032293
330,-1285.7105296651193
331,-1233.2684942865562
332,-1216.9528809280043
333,-1111.580234910663
334,-1214.5245126991163
335,-1519.2967372561511
336,-1209.5031023575373
337,-1229.550416053965
338,-1511.6787705413142
339,-1188.357061038714
340,-13.66003228771494
341,-1152.5791295588506
342,-1177.887534299221
343,-1171.9348333293526
344,-1154.4850728443585
345,-415.64739283186196
346,-1130.000394076288
347,-1114.1449635524473
348,-1160.9578776822675
349,-1514.1750316369012
350,-13.446732116881844
351,-1185.061827042654
352,-1168.8946504676946
353,-1508.2682938454484
354,-12.785274990440483
355,-10.397513539036549
356,-1091.7066642338007
357,-1061.6953691372626
358,-1025.3577317754061
359,-1025.9290774804579
360,-1077.0476072936294
361,-1110.1855558114182
362,-1103.5412810050248
363,-1079.0638107873917
364,-1020.0782349527556
365,-1143.484422771539
366,-1118.4393449298477
367,-1513.6215564969214
368,-1042.3948968646423
369,-1075.4792214415377
370,-1100.4158620877108
371,-1504.5410358609718
372,-1107.0005155414094
373,-12.408192167296715
374,-1123.4421818184944
375,-1080.1776933799135
376,-982.1880505901163
377,-12.709225900867889
378,-1508.7952835547342
379,-1104.3942643311677
380,-1091.6756643043516
381,-1041.279127611766
382,-11.821867123541576
383,-998.8506202247139
384,-1519.8386260823472
385,-1090.9487513769152
386,-1512.3509481562671
387,-1047.008979388237
388,-1030.4515295952333
389,-1041.4160603537005
390,-982.973485237668
391,-959.5932637768489
392,-276.7879855061287
393,-1504.6386715249273
394,-968.2454046381108
395,-1114.4824718863786
396,-4.799310310503359
397,-1502.3236131431415
398,-948.4248244734104
399,-1507.9291331758516
400,-1511.3299517387052
401,-1073.6877004357145
402,-1098.750753606697
403,-1093.117236838409
404,-937.5020258484677
405,-934.9286520514339
406,-950.0744805187499
407,-1519.1798030592881
408,-1503.2391004675078
409,-1051.818141296446
410,-1370.6353019712244
411,-992.4035555430414
412,-961.2709236563235
413,-1059.2122333425725
414,-1056.78544167525
415,-1113.1772284782105
416,-1502.8708696652138
417,-1302.5284152422462
418,-949.8444194848654
419,-0.9766574479207165
420,-1115.8402691347214
421,-974.5318140036796
422,-0.5295073921146339
423,-1076.6440666235364
424,-1096.6163058524362
425,-949.0286818942828
426,-1028.1285254419956
427,-1057.4380217822866
428,-1509.0133026242977
429,-1300.5102195384022
430,-1.250416910265478
431,-1111.1349996765891
432,-1046.3552532219082
433,-964.1468431898212
434,-1503.8258705419607
435,-1501.326693928551
436,-991.1961579676095
437,-1015.9910592116258
438,-936.990493931911
439,-968.7654337253429
440,-848.2581856448953
441,-1041.3099628162306
442,-960.8240618750668
443,-1082.0250010447076
444,-1500.1843437476557
445,-1056.7429382261485
446,-1502.408557741215
447,-1031.2320384494499
448,-940.2892070162873
449,-955.4538165577792
450,-1107.7289784554403
451,-942.187531529798
452,-945.2178061934488
453,-966.3219971610869
454,-1017.2660323358567
455,-1499.3711052658427
456,-930.7638563898889
457,-1509.1689599436042
458,-1248.758485417436
459,-941.4164420530659
460,-920.29912212138
461,-1515.9640151402616
462,-1506.6691443116554
463,-915.9302195981192
464,-1504.279980029207
465,-914.9632404313198
466,-1154.1782192347096
467,-0.33852613858648595
468,-1504.9055974640182
469,-955.8479883211398
470,-931.7301354122584
471,-921.6778521985227
472,-926.9867769450267
473,-1405.9337258800806
474,-926.9975039942254
475,-871.2752888123504
476,-921.7944674768257
477,-1512.9264008356324
478,-130.9275066630557
479,-934.0297899176046
480,-918.4640982986452
481,-1100.7958575119785
482,-0.952878046450101
483,-927.2951534429914
484,-876.5823023268428
485,-1499.36529941179
486,-807.5170061366618
487,-820.0047540286113
488,-265.4358337824465
489,-261.5499633128566
490,-814.9690956326434
491,-806.8787745225844
492,-801.5129356098296
493,-839.4830530628991
494,-390.27596863622534
495,-128.5809424296395
496,-912.739928330953
497,-671.7537908420177
498,-132.6319463495772
499,-833.8129455230447
500,-900.3851848909651
501,-0.507173359961577
502,-1503.1379670394083
503,-1.6907670206245369
504,-815.430922050593
505,-2.7974527525419086
506,-412.2902022924277
507,-268.9714931697657
508,-270.091720395503
509,-535.7527408680875
510,-137.35256561464058
511,-540.0922349458928
512,-268.7468957329639
513,-3.6869614167778737
514,-128.80905485688183
515,-677.4610724395333
516,-1.5167896402909764
517,-133.6344365767354
518,-543.5961537088824
519,-267.4689745191161
520,-261.3989569494042
521,-1.6475916077157517
522,-141.15368591500308
523,-263.8619131041757
524,-134.77190654298116
525,-134.37698578215395
526,-394.86675307196924
527,-1503.2476147625896
528,-413.77625358228596
529,-270.56018506660735
530,-131.48830944428653
531,-270.30294642820877
532,-132.8470257589564
533,-410.6080058591651
534,-140.92181505963418
535,-273.1756184415844
536,-307.34559840490675
537,-291.5661351732703
538,-2.6723396258054897
539,-515.4718453511264
