1,-784.4462146674433
2,-1922.578987677803
3,-1490.0008584321106
4,-1555.8124759919417
5,-1558.5960349738052
6,-1550.3366157743437
7,-1579.3170700889978
8,-1513.0743446667518
9,-1520.910866931452
10,-1572.8202128339651
11,-1570.9454821494903
12,-1578.5011654357265
13,-1575.3241962295072
14,-1591.5794118202841
15,-1568.3295144438418
16,-1571.5615825202474
17,-1622.3307685039038
18,-1626.6013345344568
19,-1617.0137923861244
20,-1642.0833538667662
21,-1629.5751182348472
22,-1636.0155202738385
23,-1526.1046093001808
24,-1604.8265592952403
25,-1535.9850315350325
26,-1659.4567236726296
27,-1664.385646770045
28,-1672.9266029465232
29,-1680.406888134919
30,-1696.5922323365985
31,-1653.53596061289
32,-1640.692153178116
33,-1700.048247179758
34,-1548.1364085017478
35,-1574.450619912926
36,-1692.4927422619871
37,-1623.1518275566991
38,-1670.4186206250959
39,-1486.8747458717855
40,-1680.7770677461563
41,-1707.8264608602328
42,-1645.2506855880292
43,-1694.2799862439665
44,-1705.7887476171848
45,-1714.9393328642188
46,-1637.7580933630793
47,-1602.7867130448421
48,-1683.2030474770227
49,-1638.5311619043466
50,-1672.139312945254
51,-1652.540803330152
52,-1721.435447615083
53,-1653.692126564227
54,-1517.5581783409943
55,-1660.7425923879687
56,-1536.7150541670437
57,-1686.552729240828
58,-1488.6049316758022
59,-1655.3388105156023
60,-1523.567796849811
61,-1466.3955804069167
62,-1583.042225664883
63,-1508.507529670181
64,-1487.5650221085828
65,-1381.7710723951293
66,-1565.9526534601446
67,-1563.148603710357
68,-1547.6594197832226
69,-1498.0750555383463
70,-1562.926632925304
71,-1492.3640717547373
72,-1519.7476583351113
73,-1545.4822653048448
74,-1548.950276588412
75,-1544.9895574981408
76,-1548.165056602566
77,-1510.0369477111979
78,-1538.191777974352
79,-1477.0401406894582
80,-1496.4588915067595
81,-1541.397625224024
82,-1534.802814816299
83,-1504.8543540577443
84,-1535.348260523436
85,-1501.2223659921615
86,-1535.8634991713136
87,-1535.133276614365
88,-1480.1484193538522
89,-1388.3722947684644
90,-1526.9437478359562
91,-1515.511011207607
92,-1478.2993276870936
93,-1513.0331451738155
94,-1528.42421929476
95,-1455.0973451922778
96,-1506.779387949035
97,-1509.2673249271245
98,-1533.5054135546573
99,-1513.7087981341876
100,-1531.2559592136201
101,-1502.1695895716891
102,-1513.6419235088886
103,-1537.8533916374608
104,-1442.830747481959
105,-1531.470355260749
106,-1540.072586012867
107,-1509.7045012280657
108,-1517.3862167776
109,-1516.6758996374904
110,-1523.837001395594
111,-1502.3940188855915
112,-1485.8138761452203
113,-1484.4193385646163
114,-1515.7192698552792
115,-1523.853578339802
116,-1521.8534803770274
117,-1420.1027963004879
118,-1494.8798091527253
119,-1539.0802889727454
120,-1455.1714129638613
121,-1491.811465564039
122,-1459.368948050632
123,-1516.4878364678389
124,-1508.7963989965492
125,-1401.9443170141851
126,-1482.6179416320938
127,-1498.1473502489641
128,-1522.0616781085967
129,-1514.0510953490732
130,-1539.5192287249815
131,-1521.546659186539
132,-1517.721764679506
133,-1472.9607166246547
134,-1534.5884410354877
135,-1534.7846733965407
136,-1534.4216421645751
137,-1464.0448095670574
138,-1535.8743517034466
139,-1547.3972231929745
140,-1521.2913471832114
141,-1441.371435152424
142,-1535.0079212065182
143,-1410.0396912018164
144,-1483.9427791104092
145,-1527.2762781770832
146,-1300.1161928981387
147,-1475.026544419186
148,-1498.8324250409507
149,-1465.8487233717938
150,-1455.379344990365
151,-1506.5237675544959
152,-1536.9917175887188
153,-1493.9034355209467
154,-1492.1347090918325
155,-1455.1601672904926
156,-1485.4058022462325
157,-1399.6649806690223
158,-1506.136430694965
159,-1531.5616196208812
160,-1536.9371726772115
161,-1375.9403580125922
162,-1470.1790278938279
163,-1523.2954805880918
164,-1523.6443087212494
165,-1532.7393681099481
166,-1517.0562615115236
167,-1528.9125149381132
168,-1461.7747901381501
169,-1440.4642215209933
170,-1549.376577174065
171,-1498.8725324179854
172,-1500.576561430972
173,-1473.2923088173964
174,-1539.717019966941
175,-1508.83093734602
176,-1438.2408920783648
177,-1304.698753624709
178,-1513.1092183898818
179,-1562.8505801143483
180,-1408.3721738986658
181,-1537.2597052767617
182,-1473.9013955680914
183,-1549.8302618760324
184,-1552.3111830235373
185,-1440.751646117968
186,-1444.388059218145
187,-1401.124863002772
188,-1518.7588147068902
189,-1486.889803069994
190,-1457.606007019345
191,-1517.087134597331
192,-1516.1685877304733
193,-1396.6935195645963
194,-1539.494319484909
195,-1588.2060069295223
196,-1535.7419270263222
197,-1575.1513556932216
198,-1455.0582804731343
199,-1506.329515377503
200,-1523.2968836985156
201,-1539.252570866989
202,-1396.6124600657884
203,-1528.1536587057383
204,-1521.270955968516
205,-1484.2462829309227
206,-1507.1259742302584
207,-1525.1676879459183
208,-1525.9829588492216
209,-1518.7913691875494
210,-1527.8643098759842
211,-1432.3134250654398
212,-1470.8293319873355
213,-1530.4451018840105
214,-1538.4146059518343
215,-1397.8208460355281
216,-1514.3784163843318
217,-1431.0701562208692
218,-1393.4479764772295
219,-1509.1645851318417
220,-1602.9005891463191
221,-1523.3830466098725
222,-1505.3863106962099
223,-1534.3167419072652
224,-1501.2719639080456
225,-1513.4482637942806
226,-1519.4419388464385
227,-1538.0120957866866
228,-1508.2031541496337
229,-1521.607275754069
230,-1473.5267167940383
231,-1357.2515191665946
232,-1533.9755232474884
233,-1489.3874881669708
234,-1523.9400369755047
235,-1506.0514935302929
236,-1446.5269006889441
237,-1305.3996639840311
238,-1541.11322426659
239,-1555.3155087293906
240,-1497.0106825266337
241,-1422.1172686913694
242,-1542.690678687404
